time_s,disp_mm,vel_mm_s,accel_m_s2
6.600000000000000311e-02,-1.707797345885635882e-04,-2.542597684664992409e-03,7.958097675553362622e-05
6.700000000000000400e-02,-1.732800751875163093e-04,-2.458083513240483763e-03,8.944736609348279848e-05
6.800000000000000488e-02,-1.756965160362807703e-04,-2.374798184288441725e-03,7.712329181060214429e-05
6.900000000000000577e-02,-1.780288700916916997e-04,-2.289909926533400045e-03,9.265322369948034869e-05
7.000000000000000666e-02,-1.802779723782743171e-04,-2.208294646631842658e-03,7.057733610363529204e-05
7.100000000000000755e-02,-1.824477346635643008e-04,-2.131229923948097828e-03,8.355210926385523589e-05
7.200000000000000844e-02,-1.845443098232906940e-04,-2.061920395504692003e-03,5.506694762295728080e-05
7.299999999999999545e-02,-1.865738381513952569e-04,-1.997136260704452434e-03,7.450132197752185764e-05
7.399999999999999634e-02,-1.885040864384259255e-04,-1.863360313356862696e-03,1.930505727176567499e-04
7.499999999999999722e-02,-1.902927738482120457e-04,-1.714014506215368700e-03,1.056410415653316756e-04
7.599999999999999811e-02,-1.919744418994528501e-04,-1.649321596266277055e-03,2.374477833285161522e-05
7.699999999999999900e-02,-1.935913629011403012e-04,-1.584520407108590398e-03,1.058575999825216998e-04
7.799999999999999989e-02,-1.951003204266773508e-04,-1.433394643965527982e-03,1.963939263036031319e-04
7.900000000000000078e-02,-1.964533274159922652e-04,-1.272619334664302788e-03,1.251566922988468224e-04
8.000000000000000167e-02,-1.976642959996120655e-04,-1.149317832575288403e-03,1.214463118791815133e-04
8.100000000000000255e-02,-1.987679850248415085e-04,-1.058060217883611751e-03,6.106891750417222536e-05
8.200000000000000344e-02,-1.997902584955440174e-04,-9.864867235214156999e-04,8.207807122022030949e-05
8.300000000000000433e-02,-2.007213164202452079e-04,-8.756291258809348549e-04,1.396371240607415974e-04
8.400000000000000522e-02,-2.015267577458702223e-04,-7.352535253691304179e-04,1.411140769628672768e-04
8.500000000000000611e-02,-2.021937210658897028e-04,-5.986731146697963149e-04,1.320467444358007123e-04
8.600000000000000699e-02,-2.026916238018926155e-04,-3.971323573360297627e-04,2.710347702317323108e-04
8.700000000000000788e-02,-2.030485206546237692e-04,-3.166613481262717158e-04,-1.100927518122161086e-04
8.799999999999999489e-02,-2.033254286732415661e-04,-2.371546891093103315e-04,2.691060698461388229e-04
8.899999999999999578e-02,-2.034924994552460102e-04,-9.698687489958510773e-05,1.122955857331159758e-05
8.999999999999999667e-02,-2.035007188902607288e-04,8.054800487015099670e-05,3.438402009661605842e-04
9.099999999999999756e-02,-2.033446424163638897e-04,2.316049429235115154e-04,-4.172632485943954684e-05
9.199999999999999845e-02,-2.030432323723752757e-04,3.712151450537287288e-04,3.209467291198738652e-04
9.299999999999999933e-02,-2.026287636036610683e-04,4.577223923746441482e-04,-1.479322344780431347e-04
9.400000000000000022e-02,-2.021299823557501602e-04,5.398401034471751779e-04,3.121676566231053026e-04
9.500000000000000111e-02,-2.015366966962102338e-04,6.467312156327051581e-04,-9.838543225204534216e-05
9.600000000000000200e-02,-2.008334243805484230e-04,7.598134156908820233e-04,3.245498323683990724e-04
9.700000000000000289e-02,-2.000004725727547010e-04,9.060901998966142557e-04,-3.199626395693482440e-05
9.800000000000000377e-02,-1.990374505364014791e-04,1.019953872809796535e-03,2.597236097832993822e-04
9.900000000000000466e-02,-1.979448396235738473e-04,1.165267952845492174e-03,3.090455028809189608e-05
1.000000000000000056e-01,-1.966857204587440058e-04,1.352970376814185104e-03,3.445002976492935300e-04
1.010000000000000064e-01,-1.952930142641108634e-04,1.432442012452108055e-03,-1.855570263734471941e-04
1.020000000000000073e-01,-1.938036228178317193e-04,1.546340880106179773e-03,4.133547616815906297e-04
1.030000000000000082e-01,-1.921969036156353887e-04,1.667097524286477927e-03,-1.718414733209943203e-04
1.040000000000000091e-01,-1.904773532637028084e-04,1.772003179578684681e-03,3.816527839054082620e-04
1.049999999999999961e-01,-1.886359161037387251e-04,1.910871140349457934e-03,-1.039168623638617563e-04
1.059999999999999970e-01,-1.866534010935994449e-04,2.054158879929118657e-03,3.904923415231840696e-04
1.069999999999999979e-01,-1.845255879982085807e-04,2.201467310852587515e-03,-9.587547967624722185e-05
1.079999999999999988e-01,-1.822435810705851317e-04,2.362546544394337426e-03,4.180339467597470439e-04
1.089999999999999997e-01,-1.798198319038595548e-04,2.484951789056775648e-03,-1.732234574348697322e-04
1.100000000000000006e-01,-1.772714256103809271e-04,2.611860797900517062e-03,4.270414751223525597e-04
1.110000000000000014e-01,-1.745936128469982064e-04,2.743764728864932917e-03,-1.632336131935208491e-04
1.120000000000000023e-01,-1.717619808910958977e-04,2.919499182939661128e-03,5.147025213429781395e-04
1.130000000000000032e-01,-1.687924668232560421e-04,3.019528952740068752e-03,-3.146429817421637605e-04
1.140000000000000041e-01,-1.657714368724568529e-04,3.022530948858289084e-03,3.206469739786035585e-04
1.150000000000000050e-01,-1.627178864546859895e-04,3.084569886683447264e-03,-1.965690983282871980e-04
1.160000000000000059e-01,-1.595687621401364702e-04,3.213678742415593172e-03,4.547868097925790139e-04
1.170000000000000068e-01,-1.562785731890312428e-04,3.366699159794868217e-03,-1.487459750340297928e-04
1.180000000000000077e-01,-1.529105622662755020e-04,3.369322685716581289e-03,1.539930268774550694e-04
1.190000000000000085e-01,-1.494652979512470551e-04,3.521205944340340642e-03,1.497734903700627699e-04
1.199999999999999956e-01,-1.459112097407083415e-04,3.586970476737064411e-03,-1.824442557661436464e-05
1.209999999999999964e-01,-1.422823714589056040e-04,3.670706086868401937e-03,1.857156458392894170e-04
1.219999999999999973e-01,-1.385651690008710493e-04,3.763698829200743008e-03,2.698388253935925588e-07
1.229999999999999982e-01,-1.347457679363064757e-04,3.875103299928401093e-03,2.225391026299208428e-04
1.239999999999999991e-01,-1.308194366487029625e-04,3.977559275278624851e-03,-1.762715192946985848e-05
1.250000000000000000e-01,-1.268235199475468522e-04,4.014274127033582405e-03,9.105685543938670228e-05
1.260000000000000009e-01,-1.227668079488627171e-04,4.099149870334703460e-03,7.869463116285714283e-05
1.270000000000000018e-01,-1.186334058721288075e-04,4.167654283133088826e-03,5.831419443391532269e-05
1.280000000000000027e-01,-1.144633578134533373e-04,4.172441834217858678e-03,-4.873909226437735370e-05
1.290000000000000036e-01,-1.102627246840055217e-04,4.228824424677771199e-03,1.615042731842023958e-04
1.300000000000000044e-01,-1.059696572633894674e-04,4.357310416554354901e-03,9.546771056896500868e-05
1.310000000000000053e-01,-1.015732249236524416e-04,4.435554262919700307e-03,6.101998216172753713e-05
1.320000000000000062e-01,-9.712293406122675789e-05,4.465027461931653403e-03,-2.073584137821343591e-06
1.330000000000000071e-01,-9.263574494257447421e-05,4.509350775372917425e-03,9.072021102035112122e-05
1.340000000000000080e-01,-8.806826998041230518e-05,4.625599148951424315e-03,1.417765361366643941e-04
1.350000000000000089e-01,-8.338326790261217430e-05,4.744405006648844819e-03,9.583517925817487942e-05
1.360000000000000098e-01,-7.860977670752371564e-05,4.802577383528055383e-03,2.050957450024624724e-05
1.370000000000000107e-01,-7.374883375891265859e-05,4.919308513694073230e-03,2.129526858317911829e-04
1.380000000000000115e-01,-6.880666464546119092e-05,4.965029713208841088e-03,-1.215102868022554681e-04
1.390000000000000124e-01,-6.383462187289946097e-05,4.979055831914633995e-03,1.495625242138430176e-04
1.400000000000000133e-01,-5.882917436509025309e-05,5.031839183703778508e-03,-4.399582063555225724e-05
1.410000000000000142e-01,-5.376132559851131700e-05,5.103858349454086507e-03,1.880341521361699906e-04
1.420000000000000151e-01,-4.862313396552540504e-05,5.172524916517744036e-03,-5.070101800885319903e-05
1.430000000000000160e-01,-4.343846088673121122e-05,5.196821241070633847e-03,9.929366711463282185e-05
1.440000000000000169e-01,-3.825804495158950739e-05,5.164010629212777495e-03,-1.649148908303472603e-04
1.449999999999999900e-01,-3.310539263522621406e-05,5.141294003513809281e-03,1.194816394324090978e-04
1.459999999999999909e-01,-2.795337091673755209e-05,5.162749433463514545e-03,-7.657077953299683531e-05
1.469999999999999918e-01,-2.287128523892618977e-05,5.001421922159213392e-03,-2.460842430756037371e-04
1.479999999999999927e-01,-1.809218790074891087e-05,4.556772754195339593e-03,-6.432140928521473287e-04
1.489999999999999936e-01,-1.359600057756098040e-05,4.435601892180524725e-03,4.008723688225158564e-04
1.499999999999999944e-01,-9.167835074905528712e-06,4.420729113130378307e-03,-4.306179269228086913e-04
1.509999999999999953e-01,-4.783507766746044206e-06,4.347925503188590501e-03,2.850107070392330797e-04
1.519999999999999962e-01,-4.867935868072815504e-07,4.245502856688935893e-03,-4.898560000385440314e-04
1.529999999999999971e-01,3.762995666760481388e-06,4.254075650446590209e-03,5.070015875538509296e-04
1.539999999999999980e-01,8.039881517116769067e-06,4.299696050265983636e-03,-4.157607879150623407e-04
1.549999999999999989e-01,1.232946067561254208e-05,4.279462266725562146e-03,3.752932208342193597e-04
1.559999999999999998e-01,1.651930669885609272e-05,4.100229779761539566e-03,-7.337581947622645205e-04
1.570000000000000007e-01,2.061056345137417527e-05,4.082283725274624131e-03,6.978660857884319167e-04
1.580000000000000016e-01,2.476914448790374759e-05,4.234878347784521747e-03,-3.926768407686384186e-04
1.590000000000000024e-01,2.902077345042348267e-05,4.268379577254951401e-03,4.596792997094959919e-04
1.600000000000000033e-01,3.322194969249619929e-05,4.133972906890476424e-03,-7.284926404384442110e-04
1.610000000000000042e-01,3.731121397610792574e-05,4.044555660332975824e-03,5.496581473234447455e-04
1.620000000000000051e-01,4.132639693715891335e-05,3.985810261768993855e-03,-6.671489444514069498e-04
1.630000000000000060e-01,4.530561911158610184e-05,3.972634087085383237e-03,6.407965950841874479e-04
1.640000000000000069e-01,4.927628483440585854e-05,3.968697358554137099e-03,-6.486700521466814582e-04
1.650000000000000078e-01,5.320311165196083496e-05,3.884956276555822253e-03,4.811878881500526338e-04
1.660000000000000087e-01,5.700551689913985822e-05,3.719854217802218838e-03,-8.113920056572603316e-04
1.670000000000000095e-01,6.064595449664137268e-05,3.561020977200813134e-03,4.937255244544506592e-04
1.680000000000000104e-01,6.414268286518312427e-05,3.432435759882679523e-03,-7.508959590907178820e-04
1.690000000000000113e-01,6.754168200809203260e-05,3.365562525935140385e-03,6.171494911956387384e-04
1.700000000000000122e-01,7.095136141387355208e-05,3.453796285627909642e-03,-4.406819718100993570e-04
1.710000000000000131e-01,7.439859141658709178e-05,3.440663719799172144e-03,4.144168401526252292e-04
1.720000000000000140e-01,7.775555964869043082e-05,3.273272744407489457e-03,-7.491987909359897361e-04
1.730000000000000149e-01,8.095710121445487178e-05,3.129810387121392465e-03,4.622740763637957521e-04
1.740000000000000158e-01,8.403263200559137286e-05,3.021251195151604049e-03,-6.793924603033725832e-04
1.750000000000000167e-01,8.708251214418680480e-05,3.078509082039277821e-03,7.939082340787192603e-04
1.759999999999999898e-01,9.012003225686212324e-05,2.996531143311342155e-03,-9.578641115345897265e-04
1.769999999999999907e-01,9.313057869466801581e-05,3.024561732300457950e-03,1.013925289512822292e-03
1.779999999999999916e-01,1.098433174330826797e-04,3.040091574452885581e-02,5.373878273494397256e-02
1.789999999999999925e-01,1.533839531180034856e-04,5.668035562531274774e-02,-1.179902973376188713e-03
1.799999999999999933e-01,2.096497049186120192e-04,5.585114797590431945e-02,-4.785123254406678517e-04
1.809999999999999942e-01,2.651099646225815449e-04,5.506937143203476104e-02,-1.085040762298448980e-03
1.819999999999999951e-01,3.196912684511842820e-04,5.409323622517073216e-02,-8.672296514296087833e-04
1.829999999999999960e-01,3.732122579534818073e-04,5.294874277942433760e-02,-1.421757240063180328e-03
1.839999999999999969e-01,4.255762965864211050e-04,5.177933448645424819e-02,-9.170593458769984996e-04
1.849999999999999978e-01,4.768486291388269582e-04,5.076533061835739047e-02,-1.110948390316716938e-03
1.859999999999999987e-01,5.271170368182455162e-04,4.977148474047982107e-02,-8.767433654384218511e-04
1.869999999999999996e-01,5.763562497569927386e-04,4.870694113701451444e-02,-1.252343841492191412e-03
1.880000000000000004e-01,6.244385479394072265e-04,4.745765522781456719e-02,-1.246227976907689217e-03
1.890000000000000013e-01,6.712099401214477890e-04,4.608512913626645890e-02,-1.498824206188513475e-03
1.900000000000000022e-01,7.166760401569024011e-04,4.484707093464287281e-02,-9.772921970586725959e-04
1.910000000000000031e-01,7.609140065788424102e-04,4.362886190923701002e-02,-1.459125853753039104e-03
1.920000000000000040e-01,8.038177304721778275e-04,4.217858587743392867e-02,-1.441426209853109708e-03
1.930000000000000049e-01,8.452823645410149304e-04,4.075068226024022161e-02,-1.414381024534304421e-03
1.940000000000000058e-01,8.853517588799088246e-04,3.938810641754747488e-02,-1.310770660851202918e-03
1.950000000000000067e-01,9.239911189203432827e-04,3.789061366332149849e-02,-1.684214847600777609e-03
1.960000000000000075e-01,9.611293293872588076e-04,3.638580727050955144e-02,-1.325397938023116506e-03
1.970000000000000084e-01,9.966999369768749732e-04,3.475540790872277963e-02,-1.935400785550427105e-03
1.980000000000000093e-01,1.030591424133678671e-03,3.302756640488468259e-02,-1.520282222125753091e-03
1.990000000000000102e-01,1.062771483168371963e-03,3.133255166450184259e-02,-1.869747258639913035e-03
2.000000000000000111e-01,1.093306637845958612e-03,2.973775769067168312e-02,-1.319840689020405911e-03
2.010000000000000120e-01,1.122290653445107448e-03,2.823027350762581308e-02,-1.695127677071341099e-03
2.020000000000000129e-01,1.149731851666116510e-03,2.665212293439217506e-02,-1.461173469395941893e-03
2.030000000000000138e-01,1.175472595530649422e-03,2.482936479467378818e-02,-2.184342810040838800e-03
2.040000000000000147e-01,1.199419452129850015e-03,2.306434840372754633e-02,-1.345689971851658784e-03
2.050000000000000155e-01,1.221622636068815573e-03,2.134201947420332271e-02,-2.098967887196788451e-03
2.060000000000000164e-01,1.242041327323863478e-03,1.949536303589258918e-02,-1.594344989424671677e-03
2.070000000000000173e-01,1.260701754513232631e-03,1.782549134284558759e-02,-1.745398396669338437e-03
2.080000000000000182e-01,1.277640361105798717e-03,1.605172184228662730e-02,-1.802140604448575212e-03
2.089999999999999913e-01,1.292681678651504519e-03,1.403091324912489508e-02,-2.239476581874885741e-03
2.099999999999999922e-01,1.305877945266885375e-03,1.236161998163715081e-02,-1.099109953100599335e-03
2.109999999999999931e-01,1.317321975973543939e-03,1.052644143167979704e-02,-2.571247146814108209e-03
2.119999999999999940e-01,1.326979334031809206e-03,8.788274684850745991e-03,-9.050863468439904191e-04
2.129999999999999949e-01,1.334858736777859390e-03,6.970530807249438257e-03,-2.730401408358625048e-03
2.139999999999999958e-01,1.340841112951100681e-03,4.994221539233294378e-03,-1.222217127673660975e-03
2.149999999999999967e-01,1.344876730614594272e-03,3.077013787753953185e-03,-2.612198375285021412e-03
2.159999999999999976e-01,1.347039564047357828e-03,1.248653077772940824e-03,-1.044523044677003742e-03
2.169999999999999984e-01,1.347502362269459861e-03,-3.230566335685793869e-04,-2.098896378006036463e-03
2.179999999999999993e-01,1.346405381420827602e-03,-1.870905063695989636e-03,-9.968004822487838180e-04
2.190000000000000002e-01,1.343657752462682061e-03,-3.624352852595284693e-03,-2.510095095549806730e-03
2.200000000000000011e-01,1.339106084181545912e-03,-5.478983709676911625e-03,-1.199166618613446266e-03
2.210000000000000020e-01,1.332702220363191515e-03,-7.328743927031700078e-03,-2.500353816096132376e-03
2.220000000000000029e-01,1.324414909164496178e-03,-9.245878470359345999e-03,-1.333915270559155996e-03
2.230000000000000038e-01,1.314182164696706036e-03,-1.121961046522095863e-02,-2.613548719164069268e-03
2.240000000000000047e-01,1.302088488089805625e-03,-1.296774274857977888e-02,-8.827158475535746944e-04
2.250000000000000056e-01,1.288260933838331589e-03,-1.468736575436801507e-02,-2.556530164022901164e-03
2.260000000000000064e-01,1.272777045405276437e-03,-1.628041111174243633e-02,-6.295605507259517501e-04
2.270000000000000073e-01,1.255713068610390904e-03,-1.784754247802869398e-02,-2.504702181846577436e-03
2.280000000000000082e-01,1.237016269028388613e-03,-1.954605668597596962e-02,-8.923262340479738534e-04
2.290000000000000091e-01,1.216550740254387138e-03,-2.138500086202661105e-02,-2.785562118053308989e-03
2.300000000000000100e-01,1.194283020194700272e-03,-2.315043925734741256e-02,-7.453146725882871075e-04
2.310000000000000109e-01,1.170378457127351944e-03,-2.465868687734909526e-02,-2.271180567415085217e-03
2.320000000000000118e-01,1.144991000008778936e-03,-2.611622735979710758e-02,-6.439003974809394230e-04
2.330000000000000127e-01,1.118001488301686172e-03,-2.786279605438809343e-02,-2.849236991701032274e-03
2.340000000000000135e-01,1.089217154494258929e-03,-2.970587156046681360e-02,-8.369140204564080691e-04
2.350000000000000144e-01,1.058835540705763524e-03,-3.105735601652359276e-02,-1.866054891657143323e-03
2.360000000000000153e-01,1.027238026623645975e-03,-3.213767214771169611e-02,-2.945773707190703188e-04
2.370000000000000162e-01,9.943889486677868171e-04,-3.356048376400644351e-02,-2.551045861870424470e-03
2.380000000000000171e-01,9.600443898335401897e-04,-3.512863390448688061e-02,-5.852544190904497394e-04
2.390000000000000180e-01,9.424514553149220160e-04,-5.723513274952338626e-05,7.072805196256518045e-02
2.399999999999999911e-01,9.594580252298987380e-04,3.407037496270282073e-02,-2.472831771660494171e-03
2.409999999999999920e-01,9.923828610418747222e-04,3.177929666124933855e-02,-2.109324831246484067e-03
2.419999999999999929e-01,1.023067917722624573e-03,2.959081670025020053e-02,-2.267635090751785043e-03
2.429999999999999938e-01,1.051562424775193995e-03,2.739819740488883340e-02,-2.117603499970963088e-03
2.439999999999999947e-01,1.077787567156893471e-03,2.505208735851019441e-02,-2.574616592786321823e-03
2.449999999999999956e-01,1.101727090283899976e-03,2.282695889550271501e-02,-1.875640333228636991e-03
2.459999999999999964e-01,1.123478158864841224e-03,2.067517826637979561e-02,-2.427920925017201803e-03
2.469999999999999973e-01,1.143066657718667814e-03,1.850181944127331918e-02,-1.918796725195751063e-03
2.479999999999999982e-01,1.160498834034036971e-03,1.636253318946483126e-02,-2.359775778421210890e-03
2.489999999999999991e-01,1.175718935068576681e-03,1.407766887961461356e-02,-2.209952841279221036e-03
2.500000000000000000e-01,1.188564721247199795e-03,1.161390347763164264e-02,-2.717577962686720805e-03
2.510000000000000009e-01,1.199001880959597692e-03,9.260415947164059997e-03,-1.989397098248441020e-03
2.520000000000000018e-01,1.207267574992200269e-03,7.270972118041073989e-03,-1.989490559997530994e-03
2.530000000000000027e-01,1.213557663545980188e-03,5.309204989519065304e-03,-1.934043697046486376e-03
2.540000000000000036e-01,1.217795954642555360e-03,3.167377203631097961e-03,-2.349611874729450045e-03
2.550000000000000044e-01,1.219859100250583230e-03,9.589140124248419182e-04,-2.067314507683062907e-03
2.560000000000000053e-01,1.219646009819512402e-03,-1.385094874566446081e-03,-2.620703266299513091e-03
2.570000000000000062e-01,1.217131115849073375e-03,-3.644693066311936042e-03,-1.898493117191466829e-03
2.580000000000000071e-01,1.212310246428615007e-03,-5.997045774604457292e-03,-2.806212299393577407e-03
2.590000000000000080e-01,1.205237444719642684e-03,-8.148557643340593321e-03,-1.496811438078692914e-03
2.600000000000000089e-01,1.196107934377661254e-03,-1.011046304062188789e-02,-2.426999356483896218e-03
2.610000000000000098e-01,1.184906870313725928e-03,-1.229166508724883339e-02,-1.935404736769994784e-03
2.620000000000000107e-01,1.171562117151433643e-03,-1.439784123733582437e-02,-2.276947563403983708e-03
2.630000000000000115e-01,1.156178326783887170e-03,-1.636973949775696532e-02,-1.666848957438301672e-03
2.640000000000000124e-01,1.138793225784864253e-03,-1.840046250028911853e-02,-2.394597047626004747e-03
2.650000000000000133e-01,1.119322887608964912e-03,-2.054021385150941320e-02,-1.884905654814591526e-03
2.660000000000000142e-01,1.097664798655511881e-03,-2.277596405539668994e-02,-2.586594752959961961e-03
2.670000000000000151e-01,1.073797628498822246e-03,-2.495837625798267082e-02,-1.778229652211992841e-03
2.680000000000000160e-01,1.047831410209552677e-03,-2.697406032055630482e-02,-2.253138472935268220e-03
2.690000000000000169e-01,1.019891648990315682e-03,-2.890546211791772055e-02,-1.609665121787556309e-03
2.700000000000000178e-01,9.899516120194728434e-04,-3.097461182376785513e-02,-2.528634289912712850e-03
2.710000000000000187e-01,9.580945179428498968e-04,-3.273957632947833291e-02,-1.001294721508235765e-03
2.720000000000000195e-01,9.244239023323425888e-04,-3.460165489153621543e-02,-2.722862402607515407e-03
2.730000000000000204e-01,8.890105121576963266e-04,-3.622512545775621873e-02,-5.240787298324911872e-04
2.740000000000000213e-01,8.519773202436390800e-04,-3.784125837035823281e-02,-2.708187095371536977e-03
2.750000000000000222e-01,8.132309606008391797e-04,-3.965146091524163197e-02,-9.122179943952890904e-04
2.760000000000000231e-01,7.727158278436481150e-04,-4.137880459914044379e-02,-2.542469373402348430e-03
2.770000000000000240e-01,7.306251056851154361e-04,-4.280263971792495903e-02,-3.052008641666681746e-04
2.780000000000000249e-01,6.870880313398003078e-04,-4.427150897270527158e-02,-2.632537645393943047e-03
2.790000000000000258e-01,6.420247021176923733e-04,-4.585514947151070331e-02,-5.347433522169065326e-04
2.800000000000000266e-01,5.954559642008757682e-04,-4.728232636212249124e-02,-2.319610429006683204e-03
2.810000000000000275e-01,5.475138688589684024e-04,-4.860186432169211895e-02,-3.194654901325722288e-04
2.820000000000000284e-01,4.981892510966686415e-04,-5.004737120290755209e-02,-2.571548272298294045e-03
2.830000000000000293e-01,4.474142720750225416e-04,-5.150258684038457740e-02,-3.388830026557565836e-04
2.840000000000000302e-01,3.953068096341120856e-04,-5.271233804143635876e-02,-2.080619399447806127e-03
2.850000000000000311e-01,3.420849511161391755e-04,-5.373137899450941557e-02,4.253749330167862913e-05
2.860000000000000320e-01,2.878730547023398392e-04,-5.469241383308932197e-02,-1.964607170461477557e-03
2.870000000000000329e-01,2.326883561791200442e-04,-5.567698321335025347e-02,-4.531590060371550044e-06
2.880000000000000338e-01,1.765934619396040896e-04,-5.651280526568162876e-02,-1.667112514602379046e-03
2.889999999999999791e-01,1.196954430874551796e-04,-5.728323243861620923e-02,1.262581687332319999e-04
2.899999999999999800e-01,6.191369613601530270e-05,-5.828026146426355802e-02,-2.120316220027915720e-03
2.909999999999999809e-01,3.185116344371440255e-06,-5.917689811902415720e-02,3.270429105067173756e-04
2.919999999999999818e-01,-5.627090796500775990e-05,-5.973515049973424085e-02,-1.443547671926856922e-03
2.929999999999999827e-01,-1.163828806940561190e-04,-6.048879495836247816e-02,-6.374124532960382533e-05
2.939999999999999836e-01,-1.772150642450968081e-04,-6.117557214371888846e-02,-1.309813125383216779e-03
2.949999999999999845e-01,-2.386808574889265832e-04,-6.175601434394069333e-02,1.489287249396486698e-04
2.959999999999999853e-01,-3.006545096960793677e-04,-6.219129007036487689e-02,-1.019480177788043528e-03
2.969999999999999862e-01,-3.629984765673831141e-04,-6.249664367224255779e-02,4.087729740326539671e-04
2.979999999999999871e-01,-4.257296107487760052e-04,-6.296562469054327316e-02,-1.346735010634112460e-03
2.989999999999999880e-01,-4.888799832685124074e-04,-6.333512034892953280e-02,6.077436938615931802e-04
2.999999999999999889e-01,-5.520000866239148287e-04,-6.290508636187520930e-02,2.523242802470538129e-04
3.009999999999999898e-01,-6.149532257042079333e-04,-6.300119179871105368e-02,-4.445351539187703330e-04
3.019999999999999907e-01,-6.780125967927040946e-04,-6.311755037828128967e-02,2.118179947782428477e-04
3.029999999999999916e-01,-7.411255008648166658e-04,-6.310825776594382319e-02,-1.932327701033376491e-04
3.039999999999999925e-01,-8.042809476947675954e-04,-6.320263589395792858e-02,4.476514075126870884e-06
3.049999999999999933e-01,-8.675134092498931835e-04,-6.326228721629324758e-02,-1.237791587457648737e-04
3.059999999999999942e-01,-9.307148771091943232e-04,-6.314064850230909076e-02,3.670565867140785157e-04
3.069999999999999951e-01,-9.937317750395337212e-04,-6.289314735836960824e-02,1.279457011649420481e-04
3.079999999999999960e-01,-1.056450918519025173e-03,-6.254513960061343358e-02,5.680698143474072551e-04
3.089999999999999969e-01,-1.118806330429454382e-03,-6.216568422024516816e-02,1.908409463891235988e-04
3.099999999999999978e-01,-1.180700848343018252e-03,-6.162335160688219016e-02,8.938242803368046455e-04
3.109999999999999987e-01,-1.242126188745696020e-03,-6.122732919847372751e-02,-1.017794635198654776e-04
3.119999999999999996e-01,-1.303132276549589467e-03,-6.078484640931314242e-02,9.867450418410217763e-04
3.130000000000000004e-01,-1.363643924379059295e-03,-6.023844924962649949e-02,1.060492775322640843e-04
3.140000000000000013e-01,-1.423586784321046600e-03,-5.964727063434797222e-02,1.076307953024804344e-03
3.150000000000000022e-01,-1.482897017778783168e-03,-5.897319628112516338e-02,2.718407534208133400e-04
3.160000000000000031e-01,-1.541574977564510876e-03,-5.838272329033006303e-02,9.091052281693734818e-04
3.170000000000000040e-01,-1.599562346128133002e-03,-5.759201383691416043e-02,6.723136786624039560e-04
3.180000000000000049e-01,-1.656709212036098231e-03,-5.670171797901673444e-02,1.108278037132461903e-03
3.190000000000000058e-01,-1.713040789387703083e-03,-5.596143672419272991e-02,3.722844725155471587e-04
3.200000000000000067e-01,-1.768484364136417054e-03,-5.492571277323535228e-02,1.699163429399194215e-03
3.210000000000000075e-01,-1.822859028994238458e-03,-5.382361694240712924e-02,5.050282322572518731e-04
3.220000000000000084e-01,-1.876205868880887091e-03,-5.287006283089055320e-02,1.402079990775886333e-03
3.230000000000000093e-01,-1.928453463330939265e-03,-5.162512606921358660e-02,1.087793532578032983e-03
3.240000000000000102e-01,-1.979417541816750128e-03,-5.030303090240847985e-02,1.556396801032180512e-03
3.250000000000000111e-01,-2.029067894145160540e-03,-4.899767375441226730e-02,1.054317494960230715e-03
3.260000000000000120e-01,-2.077409499890053076e-03,-4.768553773537229090e-02,1.569954543119708203e-03
3.270000000000000129e-01,-2.124399225681660765e-03,-4.629391384784331542e-02,1.213293231938242754e-03
3.280000000000000138e-01,-2.169885674637572238e-03,-4.467898406397993044e-02,2.016566335788541088e-03
3.290000000000000147e-01,-2.213864231831264972e-03,-4.327813032340541849e-02,7.851411453604828158e-04
3.300000000000000155e-01,-2.256409152073834447e-03,-4.181171016173337168e-02,2.147699177983610798e-03
3.310000000000000164e-01,-2.297609482565087218e-03,-4.058895082077202537e-02,2.978195039390818186e-04
3.320000000000000173e-01,-2.337456255853508861e-03,-3.910459575607132948e-02,2.670890625462309965e-03
3.330000000000000182e-01,-2.375629792282013628e-03,-3.724247710093806646e-02,1.053346684804216081e-03
3.340000000000000191e-01,-2.412025542539825065e-03,-3.554902341468523658e-02,2.333560687701443682e-03
3.350000000000000200e-01,-2.446702016004286689e-03,-3.380392351423791575e-02,1.156639113193184097e-03
3.360000000000000209e-01,-2.479542877446431429e-03,-3.187779937005139758e-02,2.695609175179866125e-03
3.370000000000000218e-01,-2.510505589410097233e-03,-3.004762455728004350e-02,9.647404503628142711e-04
3.380000000000000226e-01,-2.539661516154258138e-03,-2.826422893104169748e-02,2.602050802113877771e-03
3.390000000000000235e-01,-2.566889987198617273e-03,-2.619271315767647546e-02,1.540980744616566277e-03
3.400000000000000244e-01,-2.592068868111947668e-03,-2.416504866898444223e-02,2.514348232767493231e-03
3.410000000000000253e-01,-2.615198472424320585e-03,-2.209415995576178779e-02,1.627429193677815654e-03
3.420000000000000262e-01,-2.636198033525093479e-03,-1.990496224578353415e-02,2.750966226278691619e-03
3.430000000000000271e-01,-2.655067738678434496e-03,-1.783444806089840018e-02,1.390062143491583267e-03
3.440000000000000280e-01,-2.671797357831305880e-03,-1.562479024484441335e-02,3.029253488616386915e-03
3.450000000000000289e-01,-2.686481344757705569e-03,-1.374318360795498579e-02,7.339597851624682021e-04
3.460000000000000298e-01,-2.699280275613749353e-03,-1.185467810413289545e-02,3.043051222481712483e-03
