Period,Sae
1.5577787787787787,0.39736065764438344
1.5597797797797797,0.3968508939687593
1.5617807807807806,0.39634243654256235
1.5637817817817816,0.39583528035139787
1.5657827827827826,0.39532942040650376
1.5677837837837836,0.394824851744587
1.5697847847847848,0.3943215694276614
1.5717857857857858,0.3938195685428865
1.5737867867867867,0.3933188442024077
1.5757877877877877,0.3928193915431975
1.5777887887887887,0.39232120572689827
1.5797897897897897,0.39182428193966584
1.5817907907907907,0.39132861539201463
1.5837917917917916,0.3908342013186636
1.5857927927927926,0.39034103497838357
1.5877937937937936,0.3898491116538458
1.5897947947947948,0.3893584266514713
1.5917957957957958,0.3888689753012821
1.5937967967967968,0.3883807529567524
1.5957977977977977,0.38789375499466194
1.5977987987987987,0.38740797681495004
1.5997997997997997,0.38692341384057066
1.6018008008008007,0.38644006151734883
1.6038018018018017,0.38595791531383766
1.6058028028028026,0.38547697072117704
1.6078038038038036,0.384997223252953
1.6098048048048048,0.38451866844505794
1.6118058058058058,0.3840413018555528
1.6138068068068068,0.3835651190645289
1.6158078078078077,0.3830901156739719
